file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
20020819,0.000180385985942
20020820,0.000232472954847
20020821,0.000227556111977
20020822,0.000242080992654
20020823,0.000217540958617
20020825,0.000157625479354
20020826,0.000196816438956
20020827,0.00021973640262
20020828,0.00020059024321
20020829,0.000195083470628
20020830,0.000217459708633
20020901,0.000143664946653
20020902,0.000183493544242
20020903,0.000239540699826
20020904,0.000213374586244
20020905,0.000244582636864
20020906,0.000268681369514
20020908,0.000170481544129
20020909,0.000214225531992
20020910,0.000221611425562
20020911,0.000222261488867
20020912,0.000237973253091
20020913,0.000288294403346
20020915,0.00023920058999
20020916,0.000213149465671
20020917,0.000230750094285
20020918,0.000237851528104
20020919,0.00023066549923
20020920,0.00024095224394
20020922,0.000173336370629
20020923,0.000228617325367
20020924,0.000227145458697
20020925,0.000223009310671
20020926,0.000248458078053
20020927,0.000211281540385
20020929,0.000170895939431
20020930,0.000206488717677
20021001,0.000234290885162
20021002,0.000178219266274
20021003,0.000203209426237
20021004,0.000222979427948
20021006,0.000172403383807
20021007,0.000179880634654
20021008,0.000169756316342
20021009,0.000179778551686
20021010,0.00019730482748
20021011,0.000205375679511
20021013,0.000151352398917
20021014,0.000159382274623
20021015,0.000181801988596
20021016,0.000139901562287
20021017,0.000223346166129
20021018,0.000164884273715
20021020,0.000252344004458
20021021,0.000172957751229
20021022,0.000186835771595
20021023,0.000153704094587
20021024,0.000158071681627
20021025,0.000157074755315
20021027,0.000113704613644
20021028,0.000179654098365
20021029,0.000202555824278
20021030,0.000176351859609
20021031,0.000175559313773
20021101,0.000235388248508
20021103,0.000128691754376
20021104,0.000150165284335
20021105,0.000165416504571
20021106,0.000228555436927
20021107,0.000202326267428
20021108,0.000199260610923
20021110,0.000126813812124
20021111,0.000203161640923
20021112,0.000174589581405
20021113,0.000175990597493
20021114,0.000166400259553
20021115,0.000176397901428
20021117,0.000128872753686
20021118,0.000154201490046
20021119,0.000206657892291
20021120,0.000182238258704
20021121,0.00020315644536
20021122,0.00015713111255
20021124,0.000235882937077
20021125,0.000214945346128
20021126,0.000189456257479
20021127,0.000206473997179
20021128,0.000296794519218
20021129,0.000181219315653
20021201,0.000138564004844
20021202,0.000202186890128
20021203,0.000161063615785
20021204,0.00016558867224
20021205,0.000179843552838
20021206,0.000267772601964
20021208,0.000153935195458
20021209,0.000150886496725
20021210,0.000180889090247
20021211,0.000137846397196
20021212,0.000189172355933
20021213,0.000241376346682
20021215,0.000142150291906
20021216,0.000162495806666
20021217,0.000194889244986
20021218,0.000191087571583
20021219,0.00018141693754
20021220,0.000196486561934
20021222,0.000118792639832
20021223,0.000197367187646
20021224,0.00018443695125
20030101,0.0
20030102,0.00124820541498
20030103,0.000238505973308
20030105,0.000153821849187
20030106,0.00021611943682
20030107,0.000171934565567
20030108,0.000211328350269
20030109,0.000205388563878
20030110,0.00024763329706
20030112,0.000163100187176
20030113,0.000190693639077
20030114,0.000251210582034
20030115,0.00022464779768
