file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
file#
20020819,0.000121553715462
20020820,0.000159126587087
20020821,0.00014299226337
20020822,0.000148275607209
20020823,0.000140776840984
20020825,0.000121320139099
20020826,0.000122038171958
20020827,0.000138965455552
20020828,0.000143645594699
20020829,0.000142336817987
20020830,0.000157667201835
20020901,0.00011840088144
20020902,0.000110538870273
20020903,0.000141634030673
20020904,0.000144782660845
20020905,0.000158968959608
20020906,0.000169508904011
20020908,0.000130165633164
20020909,0.00013782378824
20020910,0.000154957879749
20020911,0.000138296346497
20020912,0.000141950249804
20020913,0.000173692397011
20020915,0.000153859507506
20020916,0.000149513760098
20020917,0.000149778182769
20020918,0.000159615681011
20020919,0.000157165975469
20020920,0.000165586806945
20020922,0.000117856170779
20020923,0.000156540982067
20020924,0.000164085540683
20020925,0.000147732642966
20020926,0.000145424105283
20020927,0.000137413551167
20020929,0.000105632028472
20020930,0.000157675499171
20021001,0.000148191927733
20021002,0.000114541121777
20021003,0.000137753421927
20021004,0.00014664570497
20021006,9.72517209621e-05
20021007,0.000113578018985
20021008,0.000123429469637
20021009,0.000134882720259
20021010,0.000141869630263
20021011,0.000128184510072
20021013,9.05631164393e-05
20021014,9.61931397418e-05
20021015,0.00013361995217
20021016,0.000111929548569
20021017,0.000139768372323
20021018,0.000133922639515
20021020,0.000126586655454
20021021,0.000107160670531
20021022,0.000110924452798
20021023,0.000118395218856
20021024,0.000107931234326
20021025,0.000114365685011
20021027,9.22747635861e-05
20021028,0.000123019515607
20021029,0.000138505992991
20021030,0.000106142832717
20021031,0.000118372086287
20021101,0.000170797282613
20021103,9.27623540742e-05
20021104,0.000120410873991
20021105,0.000125088594087
20021106,0.000129176713299
20021107,0.000152380208445
20021108,0.000136218551891
20021110,9.08130946895e-05
20021111,0.000118001179498
20021112,0.000120649115504
20021113,0.000136409273305
20021114,0.000120088151288
20021115,0.000119990552888
20021117,0.000102896585039
20021118,0.000106814945405
20021119,0.000117887439105
20021120,0.000113837863187
20021121,0.000128328613247
20021122,0.000106904151039
20021124,9.28743713817e-05
20021125,0.000123830612905
20021126,0.000127953652366
20021127,0.000138016745936
20021128,0.000116513855529
20021129,0.000155212962026
20021201,0.000107784828873
20021202,0.000138536229876
20021203,0.000128405458094
20021204,0.00013185430871
20021205,0.000129623996563
20021206,0.000148424990755
20021208,0.000118030253933
20021209,0.000117281364974
20021210,0.00011664511317
20021211,0.000114368187569
