20170301 000000;19385.000000;19395.000000;19385.000000;19390.000000;0
20170301 000200;19385.000000;19390.000000;19385.000000;19390.000000;0
20170301 000400;19395.000000;19395.000000;19390.000000;19395.000000;0
20170301 000500;19390.000000;19395.000000;19390.000000;19395.000000;0
20170301 000600;19390.000000;19395.000000;19390.000000;19395.000000;0
20170301 001000;19400.000000;19400.000000;19395.000000;19395.000000;0
20170301 001100;19395.000000;19395.000000;19385.000000;19385.000000;0
20170301 001300;19380.000000;19390.000000;19380.000000;19385.000000;0
20170301 001400;19390.000000;19390.000000;19385.000000;19390.000000;0
20170301 001500;19385.000000;19400.000000;19385.000000;19400.000000;0
20170301 001600;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 001700;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 001800;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 001900;19395.000000;19395.000000;19390.000000;19390.000000;0
20170301 002000;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 002100;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 002200;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 002500;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 002600;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 002700;19395.000000;19415.000000;19395.000000;19410.000000;0
20170301 002800;19415.000000;19415.000000;19405.000000;19410.000000;0
20170301 002900;19415.000000;19415.000000;19410.000000;19410.000000;0
20170301 003000;19410.000000;19415.000000;19410.000000;19410.000000;0
20170301 003100;19410.000000;19410.000000;19410.000000;19410.000000;0
20170301 003200;19405.000000;19410.000000;19400.000000;19410.000000;0
20170301 003300;19405.000000;19410.000000;19400.000000;19400.000000;0
20170301 003400;19400.000000;19405.000000;19395.000000;19395.000000;0
20170301 003500;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 003600;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 003700;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 003800;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 003900;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 004000;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 004200;19390.000000;19395.000000;19390.000000;19390.000000;0
20170301 004400;19395.000000;19395.000000;19390.000000;19390.000000;0
20170301 004500;19390.000000;19405.000000;19390.000000;19405.000000;0
20170301 004600;19400.000000;19400.000000;19395.000000;19400.000000;0
20170301 004700;19395.000000;19405.000000;19395.000000;19400.000000;0
20170301 004800;19400.000000;19405.000000;19400.000000;19405.000000;0
20170301 005000;19400.000000;19405.000000;19400.000000;19405.000000;0
20170301 005100;19410.000000;19410.000000;19380.000000;19385.000000;0
20170301 005200;19390.000000;19395.000000;19390.000000;19390.000000;0
20170301 005300;19390.000000;19395.000000;19390.000000;19395.000000;0
20170301 005400;19400.000000;19400.000000;19395.000000;19395.000000;0
20170301 005500;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 005600;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 005700;19400.000000;19405.000000;19400.000000;19405.000000;0
20170301 005800;19400.000000;19400.000000;19395.000000;19395.000000;0
20170301 005900;19400.000000;19400.000000;19390.000000;19395.000000;0
20170301 010000;19390.000000;19400.000000;19385.000000;19400.000000;0
20170301 010100;19400.000000;19410.000000;19400.000000;19400.000000;0
20170301 010200;19400.000000;19410.000000;19400.000000;19410.000000;0
20170301 010300;19405.000000;19410.000000;19405.000000;19405.000000;0
20170301 010400;19405.000000;19405.000000;19405.000000;19405.000000;0
20170301 010500;19410.000000;19410.000000;19405.000000;19405.000000;0
20170301 010600;19405.000000;19405.000000;19405.000000;19405.000000;0
20170301 010700;19405.000000;19410.000000;19405.000000;19410.000000;0
20170301 010800;19405.000000;19405.000000;19395.000000;19400.000000;0
20170301 010900;19400.000000;19405.000000;19390.000000;19390.000000;0
20170301 011000;19385.000000;19390.000000;19385.000000;19385.000000;0
20170301 011100;19380.000000;19385.000000;19380.000000;19385.000000;0
20170301 011200;19385.000000;19390.000000;19380.000000;19390.000000;0
20170301 011400;19385.000000;19385.000000;19385.000000;19385.000000;0
20170301 011500;19390.000000;19390.000000;19390.000000;19390.000000;0
20170301 011800;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 012000;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 012100;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 012200;19400.000000;19400.000000;19400.000000;19400.000000;0
20170301 012700;19395.000000;19400.000000;19395.000000;19395.000000;0
20170301 012800;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 013000;19395.000000;19400.000000;19390.000000;19390.000000;0
20170301 013100;19390.000000;19395.000000;19390.000000;19395.000000;0
20170301 013500;19400.000000;19400.000000;19400.000000;19400.000000;0
20170301 013900;19395.000000;19400.000000;19395.000000;19400.000000;0
20170301 014100;19405.000000;19405.000000;19400.000000;19405.000000;0
20170301 014400;19400.000000;19400.000000;19400.000000;19400.000000;0
20170301 014500;19400.000000;19400.000000;19400.000000;19400.000000;0
20170301 014600;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 014700;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 015000;19390.000000;19395.000000;19390.000000;19395.000000;0
20170301 015200;19395.000000;19395.000000;19395.000000;19395.000000;0
20170301 015500;19400.000000;19400.000000;19400.000000;19400.000000;0
20170301 020000;19395.000000;19395.000000;19390.000000;19390.000000;0
20170301 020100;19385.000000;19390.000000;19385.000000;19385.000000;0
