EURUSD,201704021937,1.067000,1.067000,1.066960,1.066960,0
EURUSD,201704021938,1.066970,1.067010,1.066970,1.067010,0
EURUSD,201704021939,1.067010,1.067040,1.067000,1.067040,0
EURUSD,201704021940,1.067050,1.067100,1.067040,1.067060,0
EURUSD,201704021941,1.067040,1.067050,1.067040,1.067050,0
EURUSD,201704021942,1.067040,1.067040,1.066870,1.066870,0
EURUSD,201704021943,1.066870,1.066950,1.066870,1.066950,0
EURUSD,201704021944,1.066960,1.066970,1.066940,1.066940,0
EURUSD,201704021945,1.066940,1.066960,1.066880,1.066880,0
EURUSD,201704021946,1.066880,1.067100,1.066880,1.067060,0
EURUSD,201704021947,1.067060,1.067060,1.066950,1.066970,0
EURUSD,201704021948,1.066980,1.067060,1.066920,1.067030,0
EURUSD,201704021949,1.067020,1.067070,1.067010,1.067070,0
EURUSD,201704021950,1.067060,1.067060,1.067000,1.067000,0
EURUSD,201704021951,1.067010,1.067020,1.067000,1.067020,0
EURUSD,201704021952,1.067020,1.067030,1.066950,1.067000,0
EURUSD,201704021953,1.067010,1.067110,1.066890,1.066890,0
EURUSD,201704021954,1.066930,1.066930,1.066730,1.066750,0
EURUSD,201704021955,1.066780,1.066840,1.066760,1.066840,0
EURUSD,201704021956,1.066850,1.066860,1.066820,1.066850,0
EURUSD,201704021957,1.066860,1.066870,1.066830,1.066830,0
EURUSD,201704021958,1.066850,1.066900,1.066850,1.066900,0
EURUSD,201704021959,1.066920,1.067000,1.066910,1.066910,0
EURUSD,201704022000,1.066900,1.066900,1.066700,1.066740,0
EURUSD,201704022001,1.066760,1.066950,1.066760,1.066950,0
EURUSD,201704022002,1.066960,1.067270,1.066960,1.067250,0
EURUSD,201704022003,1.067260,1.067410,1.067140,1.067190,0
EURUSD,201704022004,1.067200,1.067290,1.067190,1.067190,0
EURUSD,201704022005,1.067170,1.067310,1.067120,1.067310,0
EURUSD,201704022006,1.067310,1.067450,1.067230,1.067380,0
EURUSD,201704022007,1.067400,1.067440,1.067270,1.067280,0
EURUSD,201704022008,1.067280,1.067470,1.067200,1.067320,0
EURUSD,201704022009,1.067330,1.067440,1.067280,1.067310,0
EURUSD,201704022010,1.067330,1.067510,1.067280,1.067400,0
EURUSD,201704022011,1.067410,1.067410,1.067270,1.067400,0
EURUSD,201704022012,1.067410,1.067480,1.067380,1.067380,0
EURUSD,201704022013,1.067380,1.067480,1.067380,1.067450,0
EURUSD,201704022014,1.067440,1.067460,1.067280,1.067440,0
EURUSD,201704022015,1.067450,1.067480,1.067380,1.067440,0
EURUSD,201704022016,1.067430,1.067570,1.067340,1.067560,0
EURUSD,201704022017,1.067550,1.067570,1.067520,1.067520,0
EURUSD,201704022018,1.067550,1.067670,1.067550,1.067670,0
EURUSD,201704022019,1.067660,1.067740,1.067640,1.067720,0
EURUSD,201704022020,1.067690,1.067700,1.067620,1.067680,0
EURUSD,201704022021,1.067690,1.067730,1.067620,1.067720,0
EURUSD,201704022022,1.067720,1.067780,1.067720,1.067780,0
EURUSD,201704022023,1.067770,1.067780,1.067730,1.067780,0
EURUSD,201704022024,1.067800,1.067800,1.067780,1.067780,0
EURUSD,201704022025,1.067770,1.067850,1.067770,1.067770,0
EURUSD,201704022026,1.067740,1.067750,1.067570,1.067570,0
EURUSD,201704022027,1.067580,1.067680,1.067580,1.067670,0
EURUSD,201704022028,1.067650,1.067690,1.067650,1.067650,0
EURUSD,201704022029,1.067650,1.067660,1.067540,1.067570,0
EURUSD,201704022030,1.067560,1.067650,1.067510,1.067580,0
EURUSD,201704022031,1.067590,1.067620,1.067580,1.067600,0
EURUSD,201704022032,1.067590,1.067590,1.067530,1.067540,0
EURUSD,201704022033,1.067530,1.067600,1.067520,1.067600,0
EURUSD,201704022034,1.067610,1.067640,1.067520,1.067520,0
EURUSD,201704022035,1.067550,1.067620,1.067520,1.067520,0
EURUSD,201704022036,1.067530,1.067620,1.067520,1.067620,0
EURUSD,201704022037,1.067610,1.067660,1.067560,1.067570,0
EURUSD,201704022038,1.067550,1.067640,1.067540,1.067580,0
EURUSD,201704022039,1.067570,1.067580,1.067520,1.067530,0
EURUSD,201704022040,1.067550,1.067620,1.067550,1.067590,0
EURUSD,201704022041,1.067610,1.067700,1.067570,1.067700,0
EURUSD,201704022042,1.067720,1.067770,1.067530,1.067580,0
EURUSD,201704022043,1.067590,1.067640,1.067580,1.067600,0
EURUSD,201704022044,1.067590,1.067610,1.067560,1.067570,0
EURUSD,201704022045,1.067590,1.067610,1.067570,1.067570,0
EURUSD,201704022046,1.067560,1.067560,1.067420,1.067440,0
EURUSD,201704022047,1.067430,1.067430,1.067220,1.067310,0
EURUSD,201704022048,1.067310,1.067380,1.067200,1.067260,0
EURUSD,201704022049,1.067260,1.067350,1.067100,1.067130,0
EURUSD,201704022050,1.067140,1.067310,1.067140,1.067270,0
EURUSD,201704022051,1.067280,1.067310,1.067270,1.067310,0
EURUSD,201704022052,1.067290,1.067520,1.067280,1.067360,0
EURUSD,201704022053,1.067350,1.067480,1.067320,1.067480,0
EURUSD,201704022054,1.067500,1.067640,1.067310,1.067390,0
EURUSD,201704022055,1.067360,1.067490,1.067270,1.067370,0
EURUSD,201704022056,1.067370,1.067370,1.067230,1.067260,0
EURUSD,201704022057,1.067270,1.067300,1.067250,1.067270,0
EURUSD,201704022058,1.067260,1.067270,1.067200,1.067260,0
EURUSD,201704022059,1.067250,1.067320,1.067180,1.067290,0
EURUSD,201704022100,1.067300,1.067330,1.067250,1.067300,0
EURUSD,201704022101,1.067310,1.067450,1.067310,1.067390,0
EURUSD,201704022102,1.067420,1.067500,1.067400,1.067430,0
EURUSD,201704022103,1.067450,1.067560,1.067450,1.067460,0
EURUSD,201704022104,1.067440,1.067480,1.067380,1.067480,0
EURUSD,201704022105,1.067480,1.067600,1.067480,1.067510,0
EURUSD,201704022106,1.067520,1.067540,1.067490,1.067540,0
EURUSD,201704022107,1.067550,1.067630,1.067480,1.067500,0
EURUSD,201704022108,1.067510,1.067580,1.067460,1.067530,0
EURUSD,201704022109,1.067530,1.067590,1.067520,1.067560,0
EURUSD,201704022110,1.067570,1.067650,1.067560,1.067580,0
EURUSD,201704022111,1.067560,1.067580,1.067550,1.067580,0
EURUSD,201704022112,1.067570,1.067580,1.067480,1.067500,0
EURUSD,201704022113,1.067490,1.067540,1.067480,1.067490,0
EURUSD,201704022114,1.067470,1.067520,1.067470,1.067490,0
EURUSD,201704022115,1.067500,1.067640,1.067500,1.067640,0
EURUSD,201704022116,1.067620,1.067620,1.067490,1.067540,0
